sequence_index,database_id,identity_name,record_type,structure_marker,record_offset,name_offset,name_length,confidence_score
69750,8835111,"Fonseca Rodrigues",1,189,0x0058B2AB,0x0058B2AF,17,100
69751,8835110,"Müller de Almeida",1,189,0x0058B2E2,0x0058B2E6,17,100
69752,8835109,"Oliveira Ávila",1,189,0x0058B319,0x0058B31D,14,100
69754,8835107,"Gonçalves Ferreira",1,189,0x0058B369,0x0058B36D,18,100
69757,8835104,"Bertoti Padilha",1,189,0x0058B3FE,0x0058B402,15,100
69758,8835102,"Segobe da Silva",1,189,0x0058B431,0x0058B435,15,100
69760,8835100,"Falavigna Santos",1,189,0x0058B491,0x0058B495,16,100
69761,8835097,"Delabona Zanchi",1,189,0x0058B4C6,0x0058B4CA,15,100
69763,8835094,"da Silva Pinho",1,189,0x0058B518,0x0058B51C,14,100
69764,8835089,"Lourenção Baroni",1,189,0x0058B549,0x0058B54D,16,100
69765,8835086,"Santos Alcântara",1,189,0x0058B57E,0x0058B582,16,100
69766,3300891,"Vila Verde Caetano",1,189,0x0058B5B3,0x0058B5B7,18,100
69768,8834929,"Ferreira de Morais Filho",1,189,0x0058B623,0x0058B627,24,100
69769,8834925,"Warmling Júnior",1,189,0x0058B668,0x0058B66C,15,100
69770,8834923,"de Souza Calado",1,189,0x0058B69B,0x0058B69F,15,100
69771,8834922,"Meireles do Nascimento",1,189,0x0058B6CE,0x0058B6D2,22,100
69772,8834918,"Vilas Boas Tavares",1,189,0x0058B70F,0x0058B713,18,100
69773,8834911,"Torreira da Gama Lima",1,189,0x0058B748,0x0058B74C,21,100
69775,8834821,"Vieira de Araújo Júnior",1,189,0x0058B7BA,0x0058B7BE,23,100
69776,8834820,"Freire da Silva",1,189,0x0058B7FD,0x0058B801,15,100
69778,8834815,"Gueldini",1,189,0x0058B861,0x0058B865,8,100
69781,8833792,"Santiago e Souza",1,189,0x0058B8F2,0x0058B8F6,16,100
69782,8833782,"Martins Soares",1,189,0x0058B927,0x0058B92B,14,100
69783,8833780,"Guarilha de Faro Vieira",1,189,0x0058B958,0x0058B95C,23,100
69785,8833774,"Kuse",1,189,0x0058B9D0,0x0058B9D4,4,100
69787,8833772,"Balbino de Oliveira",1,189,0x0058BA16,0x0058BA1A,19,100
69789,8833768,"Schlinguein",1,189,0x0058BA70,0x0058BA74,11,100
69790,8833765,"Souza Orestes Caldeira",1,189,0x0058BA9B,0x0058BA9F,22,100
69792,8833762,"Perazzoli",1,189,0x0058BB13,0x0058BB17,9,100
69795,8833759,"Garcia Vieira",1,189,0x0058BBAA,0x0058BBAE,13,100
69796,8833758,"Konzen",1,189,0x0058BBD9,0x0058BBDD,6,100
69797,8833757,"da Silva Casimiro",1,189,0x0058BBFA,0x0058BBFE,17,100
69799,8833755,"Gavìraghi",1,189,0x0058BC50,0x0058BC54,9,100
69800,8833754,"da Rosa Ribeiro",1,189,0x0058BC77,0x0058BC7B,15,100
69802,8833752,"de Arruda Lima",1,189,0x0058BCEB,0x0058BCEF,14,100
69804,8833748,"Martins Silveira",1,189,0x0058BD49,0x0058BD4D,16,100
69806,8833746,"Holz Dillschneider",1,189,0x0058BDB3,0x0058BDB7,18,100
69807,8833745,"Goin",1,189,0x0058BDEC,0x0058BDF0,4,100
69808,8833744,"de Baldi",1,189,0x0058BE09,0x0058BE0D,8,100
69810,8833742,"Silva Frois",1,189,0x0058BE57,0x0058BE5B,11,100
69811,8833741,"Assmann",1,189,0x0058BE82,0x0058BE86,7,100
69812,8833740,"Passamani Pinto",1,189,0x0058BEA5,0x0058BEA9,15,100
69813,8833737,"Bergher",1,189,0x0058BED8,0x0058BEDC,7,100
69814,8833736,"dos Santos Nery",1,189,0x0058BEFB,0x0058BEFF,15,100
69815,8833735,"Guedes Ribeiro",1,189,0x0058BF2E,0x0058BF32,14,100
69816,8833733,"Neitzke",1,189,0x0058BF5F,0x0058BF63,7,100
69817,8833732,"Carvalho Souza",1,189,0x0058BF82,0x0058BF86,14,100
69818,8833730,"dos Santos de Freitas",1,189,0x0058BFB3,0x0058BFB7,21,100
69820,8833727,"de Jesús Velho",1,189,0x0058C01F,0x0058C023,14,100
69822,8833723,"Cirne Lima de Lorenzi",1,189,0x0058C087,0x0058C08B,21,100
69823,8833722,"Motta de Oliveira",1,189,0x0058C0C6,0x0058C0CA,17,100
69824,8833720,"Carniel Hiller",1,189,0x0058C0FD,0x0058C101,14,100
69825,8833718,"Vaz Corrêa",1,189,0x0058C12E,0x0058C132,10,100
69827,8833716,"Tonini",1,189,0x0058C18A,0x0058C18E,6,100
69828,320555,"Gaspar Bonfim",1,189,0x0058C1AB,0x0058C1AF,13,100
69830,8833711,"Lopes de Senna",1,189,0x0058C20D,0x0058C211,14,100
69831,8833705,"Porcellis de Oliveira",1,189,0x0058C23E,0x0058C242,21,100
69832,8833704,"Poisl",1,189,0x0058C27D,0x0058C281,5,100
69834,301978,"de Souza Ozias",1,189,0x0058C2C9,0x0058C2CD,14,100
69836,8829230,"Gomes de Lima",1,189,0x0058C327,0x0058C32B,13,100
69837,8829232,"Lopes Pereira",1,189,0x0058C356,0x0058C35A,13,100
69839,8833696,"Albuquerque Drummond",1,189,0x0058C3AA,0x0058C3AE,20,100
69841,8833694,"Azeredo Gaedke",1,189,0x0058C436,0x0058C43A,14,100
69843,8833690,"Marsiaj Oliveira",1,189,0x0058C49E,0x0058C4A2,16,100
69844,8833689,"Godói dos Santos",1,189,0x0058C4D3,0x0058C4D7,16,100
69847,8833684,"Corbellini",1,189,0x0058C582,0x0058C586,10,100
69849,8833682,"Pacheco Fraga",1,189,0x0058C5EE,0x0058C5F2,13,100
69850,8833681,"da Silva Só",1,189,0x0058C61D,0x0058C621,11,100
69851,8833680,"Marcelino da Silva",1,189,0x0058C648,0x0058C64C,18,100
69852,8833679,"Kologeski",1,189,0x0058C681,0x0058C685,9,100
69854,8833677,"Nascimento Brandão",1,189,0x0058C6DF,0x0058C6E3,18,100
69855,8833676,"Fredo Estigarribia",1,189,0x0058C718,0x0058C71C,18,100
69858,8833675,"Furtado Acosta",1,189,0x0058C7CB,0x0058C7CF,14,100
69859,8829315,"Guimarães Almeida",1,189,0x0058C7FC,0x0058C800,17,100
69860,8833674,"Gottardi",1,189,0x0058C833,0x0058C837,8,100
69861,8833673,"Machado Schmorantz",1,189,0x0058C858,0x0058C85C,18,100
69862,8833671,"Moraes dos Santos",1,189,0x0058C891,0x0058C895,17,100
69864,8833664,"Henz Pereira da Silva",1,189,0x0058C8F9,0x0058C8FD,21,100
69865,8833663,"Crescente",1,189,0x0058C938,0x0058C93C,9,100
69867,8833659,"Carravetta",1,189,0x0058C97C,0x0058C980,10,100
69869,8833657,"Medeiros Grassi",1,189,0x0058C9CA,0x0058C9CE,15,100
69871,8833651,"Flores Lima",1,189,0x0058CA1E,0x0058CA22,11,100
69872,8833650,"Pereira Canto",1,189,0x0058CA49,0x0058CA4D,13,100
69873,8833647,"Ramos Barreto",1,189,0x0058CA78,0x0058CA7C,13,100
69874,8833646,"Abs",1,189,0x0058CAA7,0x0058CAAB,3,100
69875,8833645,"Tavares da Cunha",1,189,0x0058CAC2,0x0058CAC6,16,100
69877,8833641,"dos Santos Barroso",1,189,0x0058CB2C,0x0058CB30,18,100
69878,8833640,"Lemes da Costa",1,189,0x0058CB65,0x0058CB69,14,100
69879,8833639,"Oliveira Maciel",1,189,0x0058CB96,0x0058CB9A,15,100
69880,8833635,"Pereira Nascimento",1,189,0x0058CBC9,0x0058CBCD,18,100
69883,8833631,"Cardoso Ferreira",1,189,0x0058CC68,0x0058CC6C,16,100
69884,8833627,"Mengarda",1,189,0x0058CC9D,0x0058CCA1,8,100
69885,8833626,"Nascimento Moscatelli",1,189,0x0058CCC2,0x0058CCC6,21,100
69886,320756,"da Luz Ferreira Pinto",1,189,0x0058CD01,0x0058CD05,21,100
69888,8833618,"Marques Menezes",1,189,0x0058CD71,0x0058CD75,15,100
69889,8833617,"Amaral da Costa",1,189,0x0058CDA4,0x0058CDA8,15,100
69892,8833613,"Vieira Calado",1,189,0x0058CE53,0x0058CE57,13,100
69893,8833612,"de Paula Ribeiro Ingracia",1,189,0x0058CE82,0x0058CE86,25,100
69895,8833609,"Egon de Paula",1,189,0x0058CEF8,0x0058CEFC,13,100
69896,8833607,"Xavier de Camargo",1,189,0x0058CF27,0x0058CF2B,17,100
69897,8833605,"Munhoz de Souza",1,189,0x0058CF5E,0x0058CF62,15,100
69899,8833595,"Gustinelli Migliati",1,189,0x0058CFB8,0x0058CFBC,19,100
69900,8833593,"Alves Albina",1,189,0x0058CFF3,0x0058CFF7,12,100
69901,8833591,"Verardi",1,189,0x0058D020,0x0058D024,7,100
69903,8833589,"Prado Nogueira",1,189,0x0058D06E,0x0058D072,14,100
69905,8833586,"Saraiva Fagundes",1,189,0x0058D0D6,0x0058D0DA,16,100
69907,8833584,"Russowski",1,189,0x0058D146,0x0058D14A,9,100
69909,8833582,"Mosael Gewehr",1,189,0x0058D1A0,0x0058D1A4,13,100
69910,8833581,"Preis",1,189,0x0058D1CF,0x0058D1D3,5,100
69912,8833578,"de Oliveira Jesuíno",1,189,0x0058D21D,0x0058D221,19,100
69913,8833577,"Pezzini Leiva",1,189,0x0058D258,0x0058D25C,13,100
69915,8833575,"Kroeff",1,189,0x0058D2BE,0x0058D2C2,6,100
69916,8833574,"Krebs",1,189,0x0058D2DF,0x0058D2E3,5,100
69917,8833572,"Fortes de Souza",1,189,0x0058D2FE,0x0058D302,15,100
69919,8833570,"Souto Júnior",1,189,0x0058D354,0x0058D358,12,100
69920,320564,"do Nascimento Cabral",1,189,0x0058D381,0x0058D385,20,100
69921,8833568,"Teixeira Dorte",1,189,0x0058D3BE,0x0058D3C2,14,100
69922,8833564,"Zielinski Rodrigues",1,189,0x0058D3EF,0x0058D3F3,19,100
69924,8833562,"Galatto",1,189,0x0058D461,0x0058D465,7,100
69926,8833560,"Kaufmann",1,189,0x0058D4B3,0x0058D4B7,8,100
69927,8833559,"Mattione Rohde",1,189,0x0058D4D8,0x0058D4DC,14,100
69934,8833548,"da Cruz de Oliveira",1,189,0x0058D61D,0x0058D621,19,100
69937,8833544,"Zenette",1,189,0x0058D6A0,0x0058D6A4,7,100
69939,8833541,"Santana Conceição",1,189,0x0058D6F6,0x0058D6FA,17,100
69940,320565,"Adalberto Nitsche",1,189,0x0058D72D,0x0058D731,17,100
69941,3300873,"Picerni",1,189,0x0058D764,0x0058D768,7,100
69942,8833535,"Moreira Santos",1,189,0x0058D787,0x0058D78B,14,100
69943,8833534,"Queiroz dos Santos",1,189,0x0058D7B8,0x0058D7BC,18,100
69944,8833532,"Chagas Cavalcante",1,189,0x0058D7F1,0x0058D7F5,17,100
69945,8833531,"Ferreira Medeiros",1,189,0x0058D828,0x0058D82C,17,100
69947,8833527,"Alves Mota Andrade",1,189,0x0058D888,0x0058D88C,18,100
69948,8833524,"Júnior de Moura",1,189,0x0058D8C1,0x0058D8C5,15,100
69950,8833516,"Ferreira Luna",1,189,0x0058D929,0x0058D92D,13,100
69952,8833512,"Grein Júnior",1,189,0x0058D98F,0x0058D993,12,100
69954,8833510,"Lopes da Silva Júnior",1,189,0x0058D9ED,0x0058D9F1,21,100
69955,8829637,"da Silva Trannin",1,189,0x0058DA2C,0x0058DA30,16,100
69956,8833509,"Peçanha Gomes",1,189,0x0058DA61,0x0058DA65,13,100
69958,8833508,"Saltori Louzada",1,189,0x0058DAAF,0x0058DAB3,15,100
69959,8833505,"Nascimento Santos",1,189,0x0058DAE2,0x0058DAE6,17,100
69960,8833504,"Viana Guimarães",1,189,0x0058DB19,0x0058DB1D,15,100
69962,8833502,"Sena Júnior",1,189,0x0058DB81,0x0058DB85,11,100
69964,8833494,"Nogueira Silva",1,189,0x0058DBDF,0x0058DBE3,14,100
69966,8833485,"Foletto",1,189,0x0058DC35,0x0058DC39,7,100
69967,8833484,"France da Silva",1,189,0x0058DC58,0x0058DC5C,15,100
69968,8833483,"Coelho Claudiano",1,189,0x0058DC8B,0x0058DC8F,16,100
69969,8833481,"da Fonseca Euzébio",1,189,0x0058DCC0,0x0058DCC4,18,100
69970,8833480,"Avelino Coelho",1,189,0x0058DCF9,0x0058DCFD,14,100
69971,8833479,"Fahel Matos",1,189,0x0058DD2A,0x0058DD2E,11,100
69972,8833476,"Morais Reis",1,189,0x0058DD55,0x0058DD59,11,100
69973,8833475,"Teixeira Duarte",1,189,0x0058DD80,0x0058DD84,15,100
69974,8833473,"Alves Botelho",1,189,0x0058DDB3,0x0058DDB7,13,100
69975,8833472,"Valério da Silva",1,189,0x0058DDE2,0x0058DDE6,16,100
69977,8833470,"da Cruz Coimbra",1,189,0x0058DE3A,0x0058DE3E,15,100
69978,320567,"Ferreira Pedro",1,189,0x0058DE6D,0x0058DE71,14,100
69979,8833444,"Thomazotti Pierrotti",1,189,0x0058DE9E,0x0058DEA2,20,100
69980,8833435,"Alencar de Freitas",1,189,0x0058DEDB,0x0058DEDF,18,100
69982,8833425,"Rodrigues Batista",1,189,0x0058DF39,0x0058DF3D,17,100
69983,8833424,"Ferreira Xavier",1,189,0x0058DF70,0x0058DF74,15,100
69985,320569,"Soares de Oliveira Augusto",1,189,0x0058DFEA,0x0058DFEE,26,100
69986,3300870,"Comelli",1,189,0x0058E033,0x0058E037,7,100
69989,3300861,"Cosme",1,189,0x0058E0C0,0x0058E0C4,5,100
69992,3300854,"Isoppo",1,189,0x0058E129,0x0058E12D,6,100
69994,3300841,"Lima Veiga",1,189,0x0058E17B,0x0058E17F,10,100
69995,3301604,"Santos Travassos",1,189,0x0058E1A4,0x0058E1A8,16,100
69996,3301603,"Dacildo Mourão",1,189,0x0058E1D9,0x0058E1DD,14,100
69997,3301602,"Lourenço Barreto",1,189,0x0058E20A,0x0058E20E,16,100
69998,320572,"Fracchi Fernandes",1,189,0x0058E23F,0x0058E243,17,100
70000,3300839,"Domingos Antônio",1,189,0x0058E29B,0x0058E29F,16,100
70002,320755,"dos Santos Couto",1,189,0x0058E303,0x0058E307,16,100
70004,320574,"de Souza Jorge",1,189,0x0058E355,0x0058E359,14,100
70005,320576,"Siqueira Pessanha",1,189,0x0058E386,0x0058E38A,17,100
70008,8833070,"Dagostini",1,189,0x0058E41D,0x0058E421,9,100
70009,8833067,"Correia Diogo Nunes",1,189,0x0058E444,0x0058E448,19,100
70010,320587,"Lobo",1,189,0x0058E47F,0x0058E483,4,100
70011,8832971,"Bernardes da Silva Filho",1,189,0x0058E49C,0x0058E4A0,24,100
70012,8832970,"Venker Menezes",1,189,0x0058E4E1,0x0058E4E5,14,100
70016,8832961,"Camozzato",1,189,0x0058E5AB,0x0058E5AF,9,100
70017,8832960,"Rodrigues Paixão",1,189,0x0058E5D2,0x0058E5D6,16,100
70018,8832959,"Spellmeier",1,189,0x0058E607,0x0058E60B,10,100
70019,8832958,"Tormena",1,189,0x0058E630,0x0058E634,7,100
70021,8832956,"Zanol",1,189,0x0058E688,0x0058E68C,5,100
70022,8832955,"de Oliveira Ribas",1,189,0x0058E6A7,0x0058E6AB,17,100
70023,320589,"Barbosa Ramalho",1,189,0x0058E6DE,0x0058E6E2,15,100
70024,320591,"Macedo Castellani",1,189,0x0058E711,0x0058E715,17,100
70026,8829857,"Vier",1,189,0x0058E77D,0x0058E781,4,100
70027,8829859,"Bretanha Hepp",1,189,0x0058E79A,0x0058E79E,13,100
70028,320608,"Flores Gomes",1,189,0x0058E7C9,0x0058E7CD,12,100
70031,8829869,"Burigo Balthazar",1,189,0x0058E840,0x0058E844,16,100
70034,8829874,"Júnior Lazzari",1,189,0x0058E8E1,0x0058E8E5,14,100
70035,8829875,"Sulzbacher da Silva",1,189,0x0058E912,0x0058E916,19,100
70037,320612,"Fortunatti",1,189,0x0058E97C,0x0058E980,10,100
70038,8829883,"da Silveira Müller",1,189,0x0058E9A5,0x0058E9A9,18,100
70041,8832950,"Companhoni Machado",1,189,0x0058EA2A,0x0058EA2E,18,100
70042,8832949,"Betanin",1,189,0x0058EA63,0x0058EA67,7,100
70044,3300817,"da Silva Leal",1,189,0x0058EAA5,0x0058EAA9,13,100
70045,8832945,"Menegat",1,189,0x0058EAD4,0x0058EAD8,7,100
70046,8832944,"Maitelli",1,189,0x0058EAF7,0x0058EAFB,8,100
70047,8832943,"Kaliffe",1,189,0x0058EB1C,0x0058EB20,7,100
70048,8832942,"Daneluz Soares",1,189,0x0058EB3F,0x0058EB43,14,100
70050,8832939,"Finger",1,189,0x0058EBA7,0x0058EBAB,6,100
70051,8832935,"Cardoso de Moreira",1,189,0x0058EBC8,0x0058EBCC,18,100
70052,8832934,"dall Pizzol",1,189,0x0058EC01,0x0058EC05,11,100
70053,8832933,"Cunha Lima",1,189,0x0058EC2C,0x0058EC30,10,100
70055,320613,"Valle de Oliveira e Cruz",1,189,0x0058EC92,0x0058EC96,24,100
70056,8832930,"Boff",1,189,0x0058ECD7,0x0058ECDB,4,100
70058,8832909,"Simões de Jesús",1,189,0x0058ED27,0x0058ED2B,15,100
70063,8832895,"Marques Mariano",1,189,0x0058EE12,0x0058EE16,15,100
70064,8832894,"Piçarro",1,189,0x0058EE45,0x0058EE49,7,100
70065,8832892,"de Souza Floresta",1,189,0x0058EE68,0x0058EE6C,17,100
70066,8832890,"Magalhães Dias",1,189,0x0058EE9F,0x0058EEA3,14,100
70067,8832888,"Garcia de Vasconcelos",1,189,0x0058EED0,0x0058EED4,21,100
70068,8829989,"Silva Madureira",1,189,0x0058EF0F,0x0058EF13,15,100
70069,8829990,"Marcelino de Souza",1,189,0x0058EF42,0x0058EF46,18,100
70070,320615,"Alves da Paixão",1,189,0x0058EF7B,0x0058EF7F,15,100
70072,8829994,"Júnior Baitler",1,189,0x0058EFDF,0x0058EFE3,14,100
70073,8829995,"de Castro Valeriano",1,189,0x0058F010,0x0058F014,19,100
70075,8832882,"Carpinelle",1,189,0x0058F072,0x0058F076,10,100
70076,8832880,"Osório Romão",1,189,0x0058F09B,0x0058F09F,12,100
70077,8832879,"Zatta",1,189,0x0058F0C8,0x0058F0CC,5,100
70078,8832878,"Nascimento dos Santos Filho",1,189,0x0058F0E7,0x0058F0EB,27,100
70081,8832868,"Ferreira Mendes Bersch",1,189,0x0058F196,0x0058F19A,22,100
70082,8832867,"Bezerra Melo",1,189,0x0058F1D7,0x0058F1DB,12,100
70085,8832864,"Dias do Nascimento",1,189,0x0058F256,0x0058F25A,18,100
70086,8832863,"Podadeiro",1,189,0x0058F28F,0x0058F293,9,100
70087,8832862,"Chaves Machado",1,189,0x0058F2B6,0x0058F2BA,14,100
70088,8832860,"da Cruz Almeida",1,189,0x0058F2E7,0x0058F2EB,15,100
70089,8832859,"Benevides Gonçalves",1,189,0x0058F31A,0x0058F31E,19,100
70090,8832858,"Ramos Fernandes",1,189,0x0058F355,0x0058F359,15,100
70091,8832857,"Santos dos Anjos",1,189,0x0058F388,0x0058F38C,16,100
70092,8832855,"da Silva Nuss",1,189,0x0058F3BD,0x0058F3C1,13,100
70093,8832853,"Vieira da Silva Júnior",1,189,0x0058F3EC,0x0058F3F0,22,100
70095,8832849,"Amaral Serra",1,189,0x0058F45C,0x0058F460,12,100
70096,8832846,"Souza Reis",1,189,0x0058F489,0x0058F48D,10,100
70097,8832845,"Alves Lira",1,189,0x0058F4B2,0x0058F4B6,10,100
70098,8832844,"Silva Marjori",1,189,0x0058F4DB,0x0058F4DF,13,100
70099,8832843,"de Oliveira Dias",1,189,0x0058F50A,0x0058F50E,16,100
70100,8832841,"Rosa Vidal Santos",1,189,0x0058F53F,0x0058F543,17,100
70101,8832840,"Ferreira Ventura",1,189,0x0058F576,0x0058F57A,16,100
70102,8832838,"Teodoro de Castro",1,189,0x0058F5AB,0x0058F5AF,17,100
70103,8832833,"Alencar de Lima Júnior",1,189,0x0058F5E2,0x0058F5E6,22,100
70104,8832832,"Savério Gatti",1,189,0x0058F623,0x0058F627,13,100
70105,8832829,"Quiqueto",1,189,0x0058F652,0x0058F656,8,100
70106,320754,"da Costa Cardoso",1,189,0x0058F677,0x0058F67B,16,100
70107,8832827,"Barreto Adão",1,189,0x0058F6AC,0x0058F6B0,12,100
70108,8832824,"Barreto Silva Lima",1,189,0x0058F6D9,0x0058F6DD,18,100
70109,3300412,"Trevizol",1,189,0x0058F712,0x0058F716,8,100
70111,8832819,"Moreira Fernandes",1,189,0x0058F768,0x0058F76C,17,100
70113,8832817,"Flores Bonfim",1,189,0x0058F7C2,0x0058F7C6,13,100
70114,320618,"Machado Jaenisch",1,189,0x0058F7F1,0x0058F7F5,16,100
70116,8832812,"Miranda de Souza Filho",1,189,0x0058F849,0x0058F84D,22,100
70117,8832811,"Ramos Júnior",1,189,0x0058F88A,0x0058F88E,12,100
70118,8832810,"Fressato Cardoso",1,189,0x0058F8B7,0x0058F8BB,16,100
70119,8830176,"Bocoli",1,189,0x0058F8EC,0x0058F8F0,6,100
70122,301937,"Câmara Vicelli",1,189,0x0058F97F,0x0058F983,14,100
70123,301933,"Petraglia",1,189,0x0058F9B0,0x0058F9B4,9,100
70124,320631,"da Costa Britto",1,189,0x0058F9D7,0x0058F9DB,15,100
70125,301839,"Neves de Freitas",1,189,0x0058FA0A,0x0058FA0E,16,100
70128,8830238,"Bonilha Modolo",1,189,0x0058FA7F,0x0058FA83,14,100
70129,8830241,"Capelli",1,189,0x0058FAB0,0x0058FAB4,7,100
70131,8830244,"Layber",1,189,0x0058FAF8,0x0058FAFC,6,100
70132,8830246,"Santos de Almeida",1,189,0x0058FB19,0x0058FB1D,17,100
70133,8830249,"Cruz Ojer",1,189,0x0058FB50,0x0058FB54,9,100
70134,451313,"Mandinga dos Santos",1,189,0x0058FB77,0x0058FB7B,19,100
70135,8830258,"Conceição Luz",1,189,0x0058FBB2,0x0058FBB6,13,100
70136,8830259,"Formazzari",1,189,0x0058FBE1,0x0058FBE5,10,100
70137,8830261,"Peterle",1,189,0x0058FC0A,0x0058FC0E,7,100
70138,8830262,"da Souza Silva",1,189,0x0058FC2D,0x0058FC31,14,100
70139,8830263,"Cunha de Faria",1,189,0x0058FC5E,0x0058FC62,14,100
70140,8830265,"de Paula Pinheiro",1,189,0x0058FC8F,0x0058FC93,17,100
70141,8830268,"Alves Maranduba",1,189,0x0058FCC6,0x0058FCCA,15,100
70144,8830273,"Toesca Pagno",1,189,0x0058FD65,0x0058FD69,12,100
70145,8832809,"Vieira Silva",1,189,0x0058FD92,0x0058FD96,12,100
70146,8832806,"Mendes Guimarães",1,189,0x0058FDBF,0x0058FDC3,16,100
70148,8832803,"Fernandes das Dores de Souza",1,189,0x0058FE19,0x0058FE1D,28,100
70151,8832800,"Bottino",1,189,0x0058FED6,0x0058FEDA,7,100
70152,8832799,"da Costa Norimatsu",1,189,0x0058FEF9,0x0058FEFD,18,100
70153,8832795,"Barbosa da França",1,189,0x0058FF32,0x0058FF36,17,100
70158,8832742,"Trinidade da Silveira",1,189,0x00590015,0x00590019,21,100
70159,8832741,"Gonzatti",1,189,0x00590054,0x00590058,8,100
70162,8830322,"Barriviera",1,189,0x005900E1,0x005900E5,10,100
70163,8830323,"Richieri Afonso",1,189,0x0059010A,0x0059010E,15,100
70164,8830324,"Marin Martir",1,189,0x0059013D,0x00590141,12,100
70166,8830327,"Lança de Andrade",1,189,0x005901A5,0x005901A9,16,100
70167,320636,"Parreira Lopes",1,189,0x005901DA,0x005901DE,14,100
70168,8830330,"Bedusco dos Santos",1,189,0x0059020B,0x0059020F,18,100
70170,8830332,"Bertoldi",1,189,0x0059027B,0x0059027F,8,100
70173,8830335,"Rojas Hermoza",1,189,0x005902EE,0x005902F2,13,100
70175,8830339,"Urnau",1,189,0x0059035A,0x0059035E,5,100
70176,8830341,"Duarte Martins Medeiros",1,189,0x00590379,0x0059037D,23,100
70177,8830342,"Antunes da Costa",1,189,0x005903BC,0x005903C0,16,100
70180,8830346,"da Silva Melo Júnior",1,189,0x00590441,0x00590445,20,100
70181,8830347,"Sarturi Hess",1,189,0x0059047E,0x00590482,12,100
70182,8830350,"Marzinoti",1,189,0x005904AB,0x005904AF,9,100
70183,8830353,"Angus Aquino",1,189,0x005904D2,0x005904D6,12,100
70184,8830354,"Maier Santos",1,189,0x005904FF,0x00590503,12,100
70185,8830356,"Amarante Santana",1,189,0x0059052C,0x00590530,16,100
70187,8830359,"Dias de Carvalho",1,189,0x00590598,0x0059059C,16,100
70188,8830363,"Lopes Domingos",1,189,0x005905CD,0x005905D1,14,100
70189,8830365,"Patrício",1,189,0x005905FE,0x00590602,8,100
70190,8830366,"Fanco",1,189,0x00590623,0x00590627,5,100
70191,8830367,"Teles Goés Sobrinho",1,189,0x00590642,0x00590646,19,100
70195,8830371,"Silvestre Júnior",1,189,0x00590700,0x00590704,16,100
70196,8830373,"de Souza Andrade",1,189,0x00590735,0x00590739,16,100
70197,8830375,"Lamounier",1,189,0x0059076A,0x0059076E,9,100
70199,301836,"Brólio",1,189,0x005907C8,0x005907CC,6,100
70200,8832730,"da Silva Klauck",1,189,0x005907E9,0x005907ED,15,100
70201,301835,"Souza Rodrigues",1,189,0x0059081C,0x00590820,15,100
70203,301833,"Seccacci",1,189,0x0059088E,0x00590892,8,100
70207,301787,"Guarnieri",1,189,0x00590948,0x0059094C,9,100
70208,301778,"Rodrigues Tavares",1,189,0x0059096F,0x00590973,17,100
70211,301717,"Remez",1,189,0x00590A1A,0x00590A1E,5,100
70212,301716,"Kleina",1,189,0x00590A39,0x00590A3D,6,100
70213,301713,"Martins Manso",1,189,0x00590A5A,0x00590A5E,13,100
70214,8830417,"Moraes de Carvalho",1,189,0x00590A89,0x00590A8D,18,100
70218,301669,"da Conceição Francisco",1,189,0x00590B59,0x00590B5D,22,100
70219,301654,"Nery de Sá da Silva",1,189,0x00590B9A,0x00590B9E,19,100
70221,301624,"Pereira dos Prazeres",1,189,0x00590C04,0x00590C08,20,100
70224,301538,"Maniaes",1,189,0x00590CAB,0x00590CAF,7,100
