club_record_index,club_id,header_offset,field1,field2,field3,full_name,short_name,name_offset,name_distance,score,confidence
1166,5100039,0x000DE236,139,255,255,"Farsley Celtic","Farsley",909778,46,105,HIGH
1167,5100041,0x000DE2E2,139,255,255,"Flixton","Flixton",909964,46,105,HIGH
1168,5100043,0x000DE3B0,167,255,255,"Great Harwood Town","Great Harwood",910136,46,105,HIGH
1169,5100045,0x000DE450,139,255,255,"Gretna","Gretna",910342,38,105,HIGH
1170,5100047,0x000DE520,139,255,255,"Harrogate Town","Harrogate Town",910510,46,105,HIGH
1171,5100051,0x000DE5E2,139,255,255,"Lincoln United","Lincoln Utd",910710,46,105,HIGH
1172,5100053,0x000DE69C,139,255,255,"Matlock Town","Matlock",910908,46,105,HIGH
1173,5100055,0x000DE74E,139,255,255,"Kendal Town","Kendal",911090,46,105,HIGH
1174,5100057,0x000DE826,139,255,255,"Stocksbridge Park Steels","Stocksbridge",911268,46,105,HIGH
1175,5100059,0x000DE8D6,139,255,255,"Trafford","Trafford",911484,46,105,HIGH
1176,5100061,0x000DE9A4,139,255,255,"Whitby Town","Whitby",911664,70,105,HIGH
1177,5100063,0x000DEA66,139,255,255,"Witton Albion","Witton",911870,54,105,HIGH
1178,5100066,0x000DEB34,139,255,255,"Worksop Town","Worksop",912068,62,105,HIGH
1179,5100070,0x000DEBFA,139,255,255,"Hastings United","Hastings Utd",912266,46,105,HIGH
1180,5100072,0x000DECB4,139,255,255,"Rothwell Town","Rothwell",912464,46,105,HIGH
1181,5100074,0x000DED74,139,255,255,"St. Leonards","St. Leonards",912650,46,105,HIGH
1182,5100076,0x000DEE46,139,255,255,"Salisbury City","Salisbury",912846,62,105,HIGH
1183,5100078,0x000DEF51,139,255,255,"Tamworth","Tamworth",913095,94,105,HIGH
1184,5100080,0x000DF03A,139,255,255,"Worcester City","Worcester",913331,77,105,HIGH
1185,5100082,0x000DF118,139,255,255,"Bedworth United","Bedworth",913552,78,105,HIGH
1186,5100084,0x000DF1D6,139,255,255,"Bilston Town","Bilston",913774,54,105,HIGH
1187,5100088,0x000DF290,139,255,255,"Brackley Town","Brackley",913964,46,105,HIGH
1188,5100090,0x000DF34A,139,255,255,"Evesham United","Evesham",914150,46,105,HIGH
1189,5100092,0x000DF424,139,255,255,"Hinckley United","Hinckley",914340,70,105,HIGH
1190,5100094,0x000DF4E0,139,255,255,"Moor Green","Moor Green",914558,46,105,HIGH
1191,5100098,0x000DF5C2,139,255,255,"Racing Club Warwick","RC Warwick",914742,70,105,HIGH
1192,5100100,0x000DF674,139,255,255,"Raunds Town","Raunds",914968,46,105,HIGH
1193,5100102,0x000DF736,139,255,255,"Redditch United","Redditch",915150,46,105,HIGH
1194,5100104,0x000DF7F4,139,255,255,"Shepshed Dynamo","Shepshed",915340,46,105,HIGH
1195,5100106,0x000DF8B8,139,255,255,"Solihull Borough","Solihull",915534,46,105,HIGH
1196,5100107,0x000DF992,139,255,255,"Sutton Coldfield Town","Sutton Coldfield",915726,46,105,HIGH
1197,5100109,0x000DFA6C,139,255,255,"Rugby United","Rugby Utd",915952,70,105,HIGH
1198,5100111,0x000DFB22,139,255,255,"Wisbech Town","Wisbech",916162,46,105,HIGH
1199,5100115,0x000DFBCE,139,255,255,"Bashley","Bashley",916344,46,105,HIGH
1200,5100117,0x000DFCA8,139,255,255,"Cinderford Town","Cinderford",916516,70,105,HIGH
1201,5100119,0x000DFD8A,139,255,255,"Cirencester Town","Cirencester",916738,70,105,HIGH
1202,5100121,0x000DFE5C,139,255,255,"Clevedon Town","Clevedon",916960,70,105,HIGH
1203,5100123,0x000DFF1B,139,255,255,"Dartford","Dartford",917185,46,105,HIGH
1204,5100125,0x000DFFEF,139,255,255,"Erith & Belvedere","Erith & Belvedere",917361,46,105,HIGH
1205,5100126,0x000E00A5,139,255,255,"Fareham Town","Fareham",917573,46,105,HIGH
1206,5100128,0x000E015F,139,255,255,"Fisher Athletic","Fisher",917755,46,105,HIGH
1207,5100130,0x000E0217,139,255,255,"Fleet Town","Fleet Town",917941,46,105,HIGH
1208,5100132,0x000E030F,139,255,255,"Havant & Waterlooville","Havant & W",918133,78,105,HIGH
1209,5100134,0x000E03E7,139,255,255,"Margate","Margate",918393,70,105,HIGH
1210,5100138,0x000E04A3,139,255,255,"Newport IoW","Newport IoW",918589,46,105,HIGH
1211,5100139,0x000E0569,139,255,255,"Tonbridge Angels","Tonbridge",918781,46,105,HIGH
1212,5100145,0x000E0635,139,255,255,"Weymouth","Weymouth",918979,70,105,HIGH
1213,5100149,0x000E06DF,139,255,255,"Yate Town","Yate",919179,46,105,HIGH
1214,5100151,0x000E07B1,139,255,255,"Basingstoke Town","Basingstoke",919353,54,105,HIGH
1215,5100153,0x000E0875,139,255,255,"Bromley","Bromley",919559,70,105,HIGH
1216,5100157,0x000E09E6,139,255,255,"Gravesend & Northfleet","Gravesend",919783,181,105,HIGH
1217,5100159,0x000E0ABB,139,255,255,"Harrow Borough","Harrow Boro",920143,46,105,HIGH
1218,5100161,0x000E0B91,139,255,255,"Heybridge Swifts","Heybridge",920341,62,105,HIGH
1219,5100163,0x000E0C4D,139,255,255,"Oxford City","Oxford City",920551,46,105,HIGH
1220,5100167,0x000E0D1D,139,255,255,"Walton & Hersham","Walton & Hersham",920739,46,105,HIGH
1221,5100169,0x000E0DCD,139,255,255,"Yeading","Yeading",920951,46,105,HIGH
1222,5100171,0x000E0E91,139,255,255,"Abingdon Town","Abingdon Town",921123,46,105,HIGH
1223,5100173,0x000E0F55,139,255,255,"Barton Rovers","Barton Rovers",921319,46,105,HIGH
1224,5100176,0x000E101B,139,255,255,"Berkhamsted Town","Berkhamsted",921515,46,105,HIGH
1225,5100178,0x000E10E9,139,255,255,"Bognor Regis Town","Bognor Regis",921717,46,105,HIGH
1226,5100180,0x000E11A3,139,255,255,"Chertsey Town","Chertsey",921919,46,105,HIGH
1227,5100182,0x000E124F,139,255,255,"Croydon","Croydon",922105,46,105,HIGH
1228,5100184,0x000E1314,139,255,255,"Grays Athletic","Grays",922285,53,105,HIGH
1229,5100186,0x000E1418,139,255,255,"Hampton & Richmond Borough","Hampton & Richmond",922478,70,105,HIGH
1230,5100188,0x000E14DC,139,255,255,"Leatherhead","Leatherhead",922734,54,105,HIGH
1231,5100192,0x000E15A6,139,255,255,"Maidenhead United","Maidenhead",922934,46,105,HIGH
1232,5100194,0x000E1652,139,255,255,"Molesey","Molesey",923132,46,105,HIGH
1233,5100196,0x000E16FE,139,255,255,"Romford","Romford",923304,46,105,HIGH
1234,5100198,0x000E17B8,139,255,255,"Staines Town","Staines",923480,46,105,HIGH
1235,5100200,0x000E186A,139,255,255,"Thame United","Thame",923662,46,105,HIGH
1236,5100202,0x000E191A,139,255,255,"Uxbridge","Uxbridge",923840,46,105,HIGH
1237,5100204,0x000E19C6,139,255,255,"Wembley","Wembley",924016,46,105,HIGH
1238,5100206,0x000E1A7E,139,255,255,"Whyteleafe","Whyteleafe",924188,46,105,HIGH
1239,5100208,0x000E1B44,139,255,255,"Wokingham Town","Wokingham",924372,54,105,HIGH
1240,5100210,0x000E1BF8,139,255,255,"Worthing","Worthing",924574,46,105,HIGH
1241,5100214,0x000E1CC2,139,255,255,"Metropolitan Police","Met Police",924750,46,105,HIGH
1242,5100216,0x000E1D76,139,255,255,"Northwood","Northwood",924952,46,105,HIGH
1243,5100217,0x000E1E52,139,255,255,"Wealdstone","Wealdstone",925136,78,105,HIGH
1244,5100219,0x000E1F0C,139,255,255,"Wivenhoe Town","Wivenhoe",925352,46,105,HIGH
1245,5100221,0x000E1FB8,139,255,255,"Clapton","Clapton",925538,46,105,HIGH
1246,5100223,0x000E206A,139,255,255,"Harlow Town","Harlow",925710,46,105,HIGH
1247,5100225,0x000E2140,139,255,255,"Hemel Hempstead Town","Hemel Hempstead",925888,46,105,HIGH
1248,5100227,0x000E2222,163,255,255,"Tooting & Mitcham United","Tooting & Mitcham",926102,46,105,HIGH
1249,5100326,0x000E230A,139,255,255,"Longford Town","Longford",926359,61,105,HIGH
1250,5101221,0x000E23FA,139,255,255,"Windsor & Eton","Windsor & Eton",926568,78,105,HIGH
1251,5101462,0x000E24C0,139,255,255,"Bracknell Town","Bracknell",926800,54,105,HIGH
1252,5101516,0x000E257A,139,255,255,"Garforth Town","Garforth",926998,46,105,HIGH
1253,5101707,0x000E266E,139,255,255,"Folkestone Invicta","Folkestone",927188,86,105,HIGH
1254,5103188,0x000E2746,139,255,255,"Ossett Town","Ossett Town",927432,70,105,HIGH
1255,5103608,0x000E2804,139,255,255,"Hucknall Town","Hucknall",927648,46,105,HIGH
1256,5103610,0x000E28C6,139,255,255,"Biddulph Victoria","Biddulph",927834,46,105,HIGH
1257,5103611,0x000E298E,139,255,255,"Newcastle Town","Newcastle Town",928028,46,105,HIGH
1258,5103612,0x000E2A4C,139,255,255,"Spalding United","Spalding",928228,46,105,HIGH
1259,5103616,0x000E2B1E,139,255,255,"North Ferriby United","North Ferriby",928418,46,105,HIGH
1260,5103634,0x000E2BD6,139,255,255,"Burscough","Burscough",928632,46,105,HIGH
1261,5103635,0x000E2C90,139,255,255,"Bedford Town","Bedford",928816,46,105,HIGH
1262,5103637,0x000E2D5E,139,255,255,"Mangotsfield United","Mangotsfield",928998,46,105,HIGH
1263,5103638,0x000E2E0E,139,255,255,"Rocester","Rocester",929204,46,105,HIGH
1264,5103639,0x000E2EDC,139,255,255,"Tiverton Town","Tiverton",929384,62,105,HIGH
1265,5103640,0x000E2F96,139,255,255,"Banbury United","Banbury",929586,46,105,HIGH
1266,5103641,0x000E3042,139,255,255,"Burnham","Burnham",929772,46,105,HIGH
1267,5103642,0x000E30EA,139,255,255,"Histon","Histon",929944,46,105,HIGH
1268,5103643,0x000E31C0,139,255,255,"Eastbourne Borough","Eastbourne Boro",930116,46,105,HIGH
1269,5103644,0x000E3274,139,255,255,"Stamford","Stamford",930330,46,105,HIGH
1270,5103645,0x000E3336,139,255,255,"Banstead Athletic","Banstead",930506,46,105,HIGH
1271,5103646,0x000E341C,139,255,255,"Barking & East Ham United","Barking & East Ham",930700,46,105,HIGH
1272,5103647,0x000E34CC,139,255,255,"Cheshunt","Cheshunt",930930,46,105,HIGH
1273,5103648,0x000E359E,139,255,255,"East Thurrock United","East Thurrock",931106,46,105,HIGH
1274,5103649,0x000E3654,139,255,255,"Edgware Town","Edgware",931316,46,105,HIGH
1275,5103650,0x000E372A,139,255,255,"Great Wakering Rovers","Great Wakering",931498,46,105,HIGH
1276,5103651,0x000E37D6,139,255,255,"Horsham","Horsham",931712,46,105,HIGH
1277,5103652,0x000E3898,139,255,255,"Hungerford Town","Hungerford",931884,46,105,HIGH
1278,5103653,0x000E3952,139,255,255,"Leighton Town","Leighton",932078,46,105,HIGH
1279,5103654,0x000E39FE,139,255,255,"Tilbury","Tilbury",932264,46,105,HIGH
1280,5103655,0x000E3ABC,139,255,255,"Backwell United","Backwell",932436,46,105,HIGH
1281,5103656,0x000E3B7E,139,255,255,"Barnstaple Town","Barnstaple",932626,46,105,HIGH
1282,5103657,0x000E3C2E,139,255,255,"Bideford","Bideford",932820,46,105,HIGH
1283,5103658,0x000E3CF2,139,255,255,"Bishop Sutton","Bishop Sutton",932996,46,105,HIGH
1284,5103659,0x000E3DB4,139,255,255,"Bridgwater Town","Bridgwater",933192,46,105,HIGH
1285,5103660,0x000E3E64,139,255,255,"Bridport","Bridport",933386,46,105,HIGH
1286,5103661,0x000E3F20,139,255,255,"Brislington","Brislington",933562,46,105,HIGH
1287,5103662,0x000E3FF8,139,255,255,"Bristol Manor Farm","Bristol Manor Farm",933750,46,105,HIGH
1288,5103663,0x000E40BE,139,255,255,"Chippenham Town","Chippenham",933970,46,105,HIGH
1289,5103664,0x000E4174,139,255,255,"Dawlish Town","Dawlish",934164,46,105,HIGH
1290,5103665,0x000E422A,139,255,255,"Devizes Town","Devizes",934346,46,105,HIGH
1291,5103666,0x000E42D2,139,255,255,"Elmore","Elmore",934528,46,105,HIGH
1292,5103667,0x000E438C,139,255,255,"Melksham Town","Melksham",934696,46,105,HIGH
1293,5103668,0x000E4446,139,255,255,"Minehead Town","Minehead",934882,46,105,HIGH
1294,5103669,0x000E4508,139,255,255,"Odd Down Athletic","Odd Down",935068,46,105,HIGH
1295,5103670,0x000E45C2,139,255,255,"Paulton Rovers","Paulton",935262,46,105,HIGH
1296,5103671,0x000E4680,139,255,255,"Taunton Town","Taunton",935448,54,105,HIGH
1297,5103672,0x000E4744,139,255,255,"Welton Rovers","Welton Rovers",935638,46,105,HIGH
1298,5103673,0x000E4802,139,255,255,"Westbury United","Westbury",935834,46,105,HIGH
1299,5103674,0x000E48C8,139,255,255,"Abingdon United","Abingdon Utd",936024,46,105,HIGH
1300,5103675,0x000E498E,139,255,255,"Almondsbury Town","Almondsbury",936222,46,105,HIGH
1301,5103676,0x000E4A48,139,255,255,"Bicester Town","Bicester",936420,46,105,HIGH
1302,5103677,0x000E4B06,139,255,255,"Carterton Town","Carterton",936606,46,105,HIGH
1303,5103679,0x000E4BDC,139,255,255,"Cheltenham Saracens","Cheltenham Saras",936796,46,105,HIGH
1304,5103680,0x000E4C8A,139,255,255,"Crockenhill","Crockenhill",937010,32,105,HIGH
1305,5103681,0x000E4D3C,139,255,255,"Didcot Town","Didcot",937184,46,105,HIGH
1306,5103682,0x000E4DF6,139,255,255,"Fairford Town","Fairford",937362,46,105,HIGH
1307,5103683,0x000E4EB6,139,255,255,"Hounslow Borough","Hounslow",937548,46,105,HIGH
1308,5103684,0x000E4F74,139,255,255,"Highworth Town","Highworth",937740,46,105,HIGH
1309,5103685,0x000E5032,139,255,255,"Milton United","Milton Utd",937930,46,105,HIGH
1310,5103686,0x000E50EE,139,255,255,"North Leigh","North Leigh",938120,46,105,HIGH
1311,5103696,0x000E519A,139,255,255,"Saltash United","Saltash",938308,32,105,HIGH
1312,5103697,0x000E525E,139,255,255,"Curzon Ashton","Curzon Ashton",938480,46,105,HIGH
1313,5103698,0x000E532A,139,255,255,"Pegasus Juniors","Pegasus Juniors",938676,46,105,HIGH
1314,5103699,0x000E53F4,139,255,255,"Shortwood United","Shortwood Utd",938880,46,105,HIGH
1315,5103700,0x000E54C4,139,255,255,"Swindon Supermarine","Swindon S",939082,54,105,HIGH
1316,5103701,0x000E558C,139,255,255,"Tuffley Rovers","Tuffley Rovers",939290,46,105,HIGH
1317,5103702,0x000E5642,139,255,255,"Wantage Town","Wantage",939490,46,105,HIGH
1318,5103703,0x000E5718,139,255,255,"Wootton Bassett Town","Wootton Bassett",939672,46,105,HIGH
1319,5103706,0x000E57C4,139,255,255,"Barwell","Barwell",939886,46,105,HIGH
1320,5103707,0x000E589A,139,255,255,"Bishop's Stortford Swifts","Bishop's S Swifts",940058,32,105,HIGH
1321,5103708,0x000E5964,139,255,255,"Boldmere St. Michaels","Boldmere",940272,46,105,HIGH
1322,5103709,0x000E5A26,139,255,255,"Bridgnorth Town","Bridgnorth",940474,46,105,HIGH
1323,5103710,0x000E5ADA,139,255,255,"Chasetown","Chasetown",940668,46,105,HIGH
1324,5103712,0x000E5B90,139,255,255,"Cradley Town","Cradley",940848,46,105,HIGH
1325,5103717,0x000E5C3E,139,255,255,"Oadby Town","Oadby",941030,46,105,HIGH
1326,5103718,0x000E5CF6,139,255,255,"Pelsall Villa","Pelsall",941204,46,105,HIGH
1327,5103719,0x000E5DB2,139,255,255,"Rushall Olympic","Rushall",941388,46,105,HIGH
1328,5103721,0x000E5E68,139,255,255,"Shifnal Town","Shifnal",941576,46,105,HIGH
1329,5103722,0x000E5F2C,139,255,255,"Stafford Town","Stafford Town",941758,46,105,HIGH
1330,5103723,0x000E5FD6,139,255,255,"Stapenhill","Stapenhill",941954,32,105,HIGH
1331,5103724,0x000E6098,139,255,255,"Stourport Swifts","Stourport",942124,46,105,HIGH
1332,5103725,0x000E6156,139,255,255,"Stratford Town","Stratford",942318,46,105,HIGH
1333,5103726,0x000E6212,139,255,255,"Wednesfield","Wednesfield",942508,46,105,HIGH
1334,5103727,0x000E62EA,139,255,255,"West Midlands Police","West Mids Police",942696,46,105,HIGH
1335,5103728,0x000E63AC,139,255,255,"Willenhall Town","Willenhall",942912,46,105,HIGH
1336,5103729,0x000E6464,139,255,255,"Blackstone","Blackstone",943106,46,105,HIGH
1337,5103730,0x000E6520,139,255,255,"Boston Town","Boston Town",943290,46,105,HIGH
1338,5103731,0x000E65D2,139,255,255,"Bourne Town","Bourne",943478,46,105,HIGH
1339,5103732,0x000E66A3,139,255,255,"Buckingham Town","Buckingham",943671,46,105,HIGH
1340,5103733,0x000E6763,139,255,255,"Bugbrooke St. Michaels","Bugbrooke",943865,32,105,HIGH
1341,5103734,0x000E6821,139,255,255,"Cogenhoe United","Cogenhoe",944057,46,105,HIGH
1342,5103735,0x000E68E3,139,255,255,"Desborough Town","Desborough",944247,46,105,HIGH
1343,5103736,0x000E6997,139,255,255,"Eynesbury Rovers","Eynesbury",944441,32,105,HIGH
1344,5103738,0x000E6A55,139,255,255,"Holbeach United","Holbeach",944621,46,105,HIGH
1345,5103739,0x000E6B13,139,255,255,"Kempston Rovers","Kempston",944811,46,105,HIGH
1346,5103740,0x000E6BCF,139,255,255,"Long Buckby","Long Buckby",945001,46,105,HIGH
1347,5103741,0x000E6CAB,139,255,255,"Northampton Spencer","Northampton Spencer",945189,46,105,HIGH
1348,5103742,0x000E6D53,139,255,255,"Potton United","Potton",945409,32,105,HIGH
1349,5103743,0x000E6E11,139,255,255,"St. Neots Town","St. Neots",945577,46,105,HIGH
1350,5103744,0x000E6EF1,139,255,255,"Stewarts & Lloyds Corby","Stewarts & Lloyds",945767,46,105,HIGH
1351,5103745,0x000E6FA1,139,255,255,"Stotfold","Stotfold",945991,46,105,HIGH
1352,5103746,0x000E7065,139,255,255,"Wellingborough Town","Wellingborough",946167,32,105,HIGH
1353,5103747,0x000E7127,139,255,255,"Wootton Blue Cross","Wootton",946363,46,105,HIGH
1354,5103748,0x000E71CF,139,255,255,"Yaxley","Yaxley",946557,46,105,HIGH
1355,5103749,0x000E7283,139,255,255,"AFC Newbury","Newbury",946725,46,105,HIGH
1356,5103750,0x000E7333,139,255,255,"AFC Totton","Totton",946905,46,105,HIGH
1357,5103751,0x000E73DF,139,255,255,"Andover","Andover",947081,46,105,HIGH
1358,5103752,0x000E7497,139,255,255,"BAT Sports","BAT Sports",947253,46,105,HIGH
1359,5103753,0x000E7575,139,255,255,"Bemerton Heath Harlequins","Bemerton Heath",947437,46,105,HIGH
1360,5103754,0x000E7641,139,255,255,"Blackfield & Langley","Blackfield",947659,46,105,HIGH
1361,5103755,0x000E771D,139,255,255,"Bournemouth Poppies","Bournemouth Poppies",947863,46,105,HIGH
1362,5103756,0x000E77DD,139,255,255,"Brockenhurst","Brockenhurst",948083,46,105,HIGH
1363,5103757,0x000E789D,139,255,255,"Christchurch","Christchurch",948275,46,105,HIGH
1364,5103758,0x000E794F,139,255,255,"Cowes Sports","Cowes",948467,46,105,HIGH
1365,5103759,0x000E79FB,139,255,255,"Downton","Downton",948645,46,105,HIGH
1366,5103760,0x000E7AB3,139,255,255,"Eastleigh","Eastleigh",948821,46,105,HIGH
1367,5103761,0x000E7B6F,139,255,255,"Gosport Borough","Gosport",949001,46,105,HIGH
1368,5103762,0x000E7C2B,139,255,255,"Hamble ASSC","Hamble ASSC",949189,46,105,HIGH
1369,5103763,0x000E7D03,139,255,255,"Lymington & New Milton","Lymington & NM",949377,46,105,HIGH
1370,5103764,0x000E7DBF,139,255,255,"Moneyfields","Moneyfields",949593,46,105,HIGH
1371,5103765,0x000E7E85,139,255,255,"Portsmouth Royal Navy","Portsmouth RN",949781,32,105,HIGH
1372,5103766,0x000E7F41,139,255,255,"Swanage Town & Herston","Swanage",949979,32,105,HIGH
1373,5103767,0x000E7FFB,139,255,255,"Thatcham Town","Thatcham",950167,46,105,HIGH
1374,5103768,0x000E80C9,139,255,255,"Whitchurch United","Whitchurch Utd",950353,46,105,HIGH
1375,5103769,0x000E8183,139,255,255,"Wimborne Town","Wimborne",950559,46,105,HIGH
1376,5103770,0x000E822F,139,255,255,"Arundel","Arundel",950745,46,105,HIGH
1377,5103771,0x000E82F9,139,255,255,"Burgess Hill Town","Burgess Hill",950917,46,105,HIGH
1378,5103772,0x000E83C9,139,255,255,"Chichester City United","Chichester",951119,46,105,HIGH
1379,5103773,0x000E8489,139,255,255,"East Preston","East Preston",951327,46,105,HIGH
1380,5103774,0x000E854E,139,255,255,"Eastbourne Town","Eastbourne Town",951519,39,105,HIGH
1381,5103776,0x000E85FE,139,255,255,"Hassocks","Hassocks",951716,46,105,HIGH
1382,5103777,0x000E86BE,139,255,255,"Horsham YMCA","Horsham YMCA",951892,46,105,HIGH
1383,5103778,0x000E8763,139,255,255,"Lancing","Lancing",952084,39,105,HIGH
1384,5103779,0x000E8831,139,255,255,"Littlehampton Town","Littlehampton",952249,46,105,HIGH
1385,5103780,0x000E88D9,139,255,255,"Pagham","Pagham",952455,46,105,HIGH
1386,5103781,0x000E8985,139,255,255,"Redhill","Redhill",952623,46,105,HIGH
1387,5103782,0x000E8A31,139,255,255,"Ringmer","Ringmer",952795,46,105,HIGH
1388,5103783,0x000E8AE8,139,255,255,"Saltdean United","Saltdean",952967,39,105,HIGH
1389,5103784,0x000E8B90,139,255,255,"Selsey","Selsey",953150,46,105,HIGH
1390,5103785,0x000E8C44,139,255,255,"Sidlesham","Sidlesham",953318,46,105,HIGH
1391,5103786,0x000E8CFA,139,255,255,"Sidley United","Sidley",953498,46,105,HIGH
1392,5103787,0x000E8DBE,139,255,255,"Three Bridges","Three Bridges",953680,46,105,HIGH
1393,5103788,0x000E8E72,139,255,255,"Whitehawk","Whitehawk",953876,46,105,HIGH
1394,5103789,0x000E8F12,139,255,255,"Wick","Wick",954056,46,105,HIGH
1395,5103790,0x000E8FC2,139,255,255,"Beckenham Town","Beckenham",954216,32,105,HIGH
1396,5103792,0x000E9078,139,255,255,"Chatham Town","Chatham",954392,46,105,HIGH
1397,5103793,0x000E911E,139,255,255,"Cray Wanderers","Cray",954574,32,105,HIGH
1398,5103794,0x000E91C8,139,255,255,"Deal Town","Deal",954740,46,105,HIGH
1399,5103795,0x000E9272,139,255,255,"Erith Town","Erith Town",954910,32,105,HIGH
1400,5103797,0x000E9328,139,255,255,"Greenwich Borough","Greenwich",955080,32,105,HIGH
1401,5103798,0x000E93CE,139,255,255,"Herne Bay","Herne Bay",955262,32,105,HIGH
1402,5103799,0x000E9478,139,255,255,"Hythe Town","Hythe Town",955428,32,105,HIGH
1403,5103800,0x000E952C,139,255,255,"Lordswood","Lordswood",955598,46,105,HIGH
1404,5103801,0x000E9603,139,255,255,"Ramsgate","Ramsgate",955778,85,105,HIGH
1405,5103803,0x000E96B1,139,255,255,"Slade Green","Slade Green",955993,32,105,HIGH
1406,5103804,0x000E9765,139,255,255,"Thamesmead Town","Thamesmead",956167,32,105,HIGH
1407,5103805,0x000E9823,139,255,255,"Tunbridge Wells","Tunbridge Wells",956347,32,105,HIGH
1408,5103806,0x000E9903,139,255,255,"VCD Athletic","",956613,32,105,HIGH
1409,5103807,0x000E99B7,139,255,255,"Whitstable Town","Whitstable",956761,32,105,HIGH
1410,5103808,0x000E9A73,139,255,255,"AFC Sudbury","AFC Sudbury",956941,46,105,HIGH
1411,5103809,0x000E9B27,139,255,255,"Bury Town","Bury Town",957129,46,105,HIGH
1412,5103810,0x000E9BDD,139,255,255,"Clacton Town","Clacton",957309,46,105,HIGH
1413,5103811,0x000E9C87,139,255,255,"Diss Town","Diss",957491,46,105,HIGH
1414,5103812,0x000E9D37,139,255,255,"Ely City","Ely City",957661,46,105,HIGH
1415,5103813,0x000E9DF1,139,255,255,"Fakenham Town","Fakenham",957837,46,105,HIGH
1416,5103814,0x000E9EBB,139,255,255,"Felixstowe & Walton United","Felixstowe",958023,32,105,HIGH
1417,5103815,0x000E9F6F,139,255,255,"Gorleston","Gorleston",958225,46,105,HIGH
1418,5103816,0x000EA041,139,255,255,"Great Yarmouth Town","Great Yarmouth",958405,46,105,HIGH
1419,5103817,0x000EA0ED,139,255,255,"Halstead Town","Halstead",958615,32,105,HIGH
1420,5103818,0x000EA1B1,139,255,255,"Harwich & Parkeston","Harwich",958787,46,105,HIGH
1421,5103819,0x000EA285,139,255,255,"Ipswich Wanderers","Ipswich Wanderers",958983,46,105,HIGH
1422,5103820,0x000EA343,139,255,255,"Lowestoft Town","Lowestoft",959195,46,105,HIGH
1423,5103821,0x000EA3F5,139,255,255,"Maldon Town","Maldon",959385,46,105,HIGH
1424,5103822,0x000EA4B7,139,255,255,"Mildenhall Town","Mildenhall",959563,46,105,HIGH
1425,5103823,0x000EA575,139,255,255,"Newmarket Town","Newmarket",959757,46,105,HIGH
1426,5103824,0x000EA633,139,255,255,"Soham Town Rangers","Soham",959947,46,105,HIGH
1427,5103825,0x000EA6F5,139,255,255,"Stowmarket Town","Stowmarket",960137,46,105,HIGH
1428,5103826,0x000EA7AF,139,255,255,"Tiptree United","Tiptree",960331,46,105,HIGH
1429,5103827,0x000EA857,139,255,255,"Warboys Town","Warboys",960517,32,105,HIGH
1430,5103828,0x000EA919,139,255,255,"Woodbridge Town","Woodbridge",960685,46,105,HIGH
1431,5103829,0x000EA9DF,139,255,255,"Ramsbottom United","Ramsbottom",960879,46,105,HIGH
1432,5103830,0x000EAA93,139,255,255,"Abbey Hey","Abbey Hey",961077,46,105,HIGH
1433,5103831,0x000EAB65,139,255,255,"Atherton Collieries","Atherton Colls",961257,46,105,HIGH
1434,5103832,0x000EAC1B,139,255,255,"Cheadle Town","Cheadle",961467,46,105,HIGH
1435,5103833,0x000EACCF,139,255,255,"Clitheroe","Clitheroe",961649,46,105,HIGH
1436,5103834,0x000EAD8D,139,255,255,"Fleetwood Town","Fleetwood",961829,46,105,HIGH
1437,5103835,0x000EAE41,139,255,255,"Leek CSOB","Leek CSOB",962019,46,105,HIGH
1438,5103836,0x000EAF07,139,255,255,"Kidsgrove Athletic","Kidsgrove",962199,46,105,HIGH
1439,5103837,0x000EAFBF,139,255,255,"Maine Road","Maine Road",962397,46,105,HIGH
1440,5103838,0x000EB06B,139,255,255,"Mossley","Mossley",962581,46,105,HIGH
1441,5103839,0x000EB125,139,255,255,"Nantwich Town","Nantwich",962753,46,105,HIGH
1442,5103840,0x000EB1ED,139,255,255,"Prescot Cables","Prescot Cables",962939,46,105,HIGH
1443,5103841,0x000EB2B3,139,255,255,"Rossendale United","Rossendale",963139,46,105,HIGH
1444,5103842,0x000EB369,139,255,255,"Salford City","Salford",963337,46,105,HIGH
1445,5103843,0x000EB437,139,255,255,"Skelmersdale United","Skelmersdale",963519,46,105,HIGH
1446,5103844,0x000EB4F9,139,255,255,"St. Helens Town","St. Helens",963725,46,105,HIGH
1447,5103845,0x000EB5C1,139,255,255,"Woodley Sports","Woodley Sports",963919,46,105,HIGH
1448,5103846,0x000EB685,139,255,255,"Armthorpe Welfare","Armthorpe",964119,46,105,HIGH
1449,5103847,0x000EB737,139,255,255,"Arnold Town","Arnold",964315,46,105,HIGH
1450,5103848,0x000EB7E5,139,255,255,"Brigg Town","Brigg",964493,46,105,HIGH
1451,5103849,0x000EB8BD,139,255,255,"Brodsworth Welfare","Brodsworth Welfare",964667,46,105,HIGH
1452,5103851,0x000EB98B,139,255,255,"Eccleshill United","Eccleshill Utd",964883,46,105,HIGH
1453,5103852,0x000EBA3B,139,255,255,"Glapwell","Glapwell",965089,46,105,HIGH
1454,5103853,0x000EBB0F,139,255,255,"Glasshoughton Welfare","Glasshoughton",965265,46,105,HIGH
1455,5103854,0x000EBBB3,139,255,255,"Goole","Goole",965477,46,105,HIGH
